stage_id,times_value,start_cycle,end_cycle,duration_cycles,started_tiles_min,started_tiles_max,complete_tiles_min,complete_tiles_max,active_tiles_avg,active_tiles_max,dominant_op,top_ops,addr_max_min,addr_max_max
931,931,1739,1739,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
932,932,1740,1742,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
933,933,1743,1746,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
934,934,1747,1747,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
935,935,1748,1748,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
936,936,1749,1750,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
937,937,1751,1751,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
938,938,1752,1753,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
939,939,1754,1755,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
940,940,1756,1756,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
941,941,1757,1757,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
942,942,1758,1758,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
943,943,1759,1759,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
944,944,1760,1760,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
945,945,1761,1761,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
946,946,1762,1762,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
947,947,1763,1763,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
948,948,1764,1764,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
949,949,1765,1767,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
950,950,1768,1771,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
951,951,1772,1772,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
952,952,1773,1773,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
953,953,1774,1775,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
954,954,1776,1776,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
955,955,1777,1778,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
956,956,1779,1780,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
957,957,1781,1781,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
958,958,1782,1782,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
959,959,1783,1783,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
960,960,1784,1784,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
961,961,1785,1785,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
962,962,1786,1786,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
963,963,1787,1787,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
964,964,1788,1788,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
965,965,1789,1789,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
966,966,1790,1792,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
967,967,1793,1796,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
968,968,1797,1797,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
969,969,1798,1798,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
970,970,1799,1800,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
971,971,1801,1801,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
972,972,1802,1803,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
973,973,1804,1805,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
974,974,1806,1806,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
975,975,1807,1807,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
976,976,1808,1808,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
977,977,1809,1809,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
978,978,1810,1810,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
979,979,1811,1811,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
980,980,1812,1812,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
981,981,1813,1813,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
982,982,1814,1814,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
983,983,1815,1817,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
984,984,1818,1821,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
985,985,1822,1822,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
986,986,1823,1823,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
987,987,1824,1825,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
988,988,1826,1826,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
989,989,1827,1828,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
990,990,1829,1830,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
991,991,1831,1831,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
992,992,1832,1832,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
993,993,1833,1833,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
994,994,1834,1834,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
995,995,1835,1835,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
996,996,1836,1836,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
997,997,1837,1837,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
998,998,1838,1838,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
999,999,1839,1839,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1000,1000,1840,1842,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1001,1001,1843,1846,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1002,1002,1847,1847,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1003,1003,1848,1848,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1004,1004,1849,1850,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1005,1005,1851,1851,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1006,1006,1852,1853,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1007,1007,1854,1855,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1008,1008,1856,1856,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1009,1009,1857,1857,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1010,1010,1858,1858,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1011,1011,1859,1859,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1012,1012,1860,1860,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1013,1013,1861,1861,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1014,1014,1862,1862,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1015,1015,1863,1863,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1016,1016,1864,1864,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1017,1017,1865,1867,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1018,1018,1868,1871,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1019,1019,1872,1872,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1020,1020,1873,1873,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1021,1021,1874,1875,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1022,1022,1876,1876,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1023,1023,1877,1878,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1024,1024,1879,1880,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1025,1025,1881,1881,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1026,1026,1882,1882,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1027,1027,1883,1883,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1028,1028,1884,1884,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1029,1029,1885,1885,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1030,1030,1886,1886,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1031,1031,1887,1887,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1032,1032,1888,1888,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1033,1033,1889,1889,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1034,1034,1890,1892,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1035,1035,1893,1896,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1036,1036,1897,1897,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1037,1037,1898,1898,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1038,1038,1899,1900,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1039,1039,1901,1901,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1040,1040,1902,1903,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1041,1041,1904,1905,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1042,1042,1906,1906,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1043,1043,1907,1907,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1044,1044,1908,1908,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1045,1045,1909,1909,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1046,1046,1910,1910,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1047,1047,1911,1911,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1048,1048,1912,1912,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1049,1049,1913,1913,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1050,1050,1914,1914,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1051,1051,1915,1917,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1052,1052,1918,1921,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1053,1053,1922,1922,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1054,1054,1923,1923,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1055,1055,1924,1925,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1056,1056,1926,1926,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1057,1057,1927,1928,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1058,1058,1929,1930,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1059,1059,1931,1931,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1060,1060,1932,1932,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1061,1061,1933,1933,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1062,1062,1934,1934,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1063,1063,1935,1935,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1064,1064,1936,1936,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1065,1065,1937,1937,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1066,1066,1938,1938,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1067,1067,1939,1939,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1068,1068,1940,1942,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1069,1069,1943,1946,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1070,1070,1947,1947,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1071,1071,1948,1948,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1072,1072,1949,1950,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1073,1073,1951,1951,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1074,1074,1952,1953,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1075,1075,1954,1955,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1076,1076,1956,1956,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1077,1077,1957,1957,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1078,1078,1958,1958,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1079,1079,1959,1959,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1080,1080,1960,1960,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1081,1081,1961,1961,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1082,1082,1962,1962,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1083,1083,1963,1963,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1084,1084,1964,1964,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1085,1085,1965,1967,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1086,1086,1968,1971,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1087,1087,1972,1972,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1088,1088,1973,1973,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1089,1089,1974,1975,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1090,1090,1976,1976,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1091,1091,1977,1978,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1092,1092,1979,1980,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1093,1093,1981,1981,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1094,1094,1982,1982,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1095,1095,1983,1983,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1096,1096,1984,1984,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1097,1097,1985,1985,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1098,1098,1986,1986,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1099,1099,1987,1987,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1100,1100,1988,1988,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1101,1101,1989,1989,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):2|(ph*):2|(+'):1,13,13
1102,1102,1990,1992,3,10,10,0,0,4.0,5,(ph*),(ph*):5|(grant_pred):3|(==):2|(->):1|(!):1,14,14
1103,1103,1993,1996,4,10,10,0,0,5.0,5,(grant_pred),(grant_pred):11|(ph*):5|(==):2|(+'):2,15,15
1104,1104,1997,1997,1,10,10,0,0,6.0,6,(!),(!):2|(grant_pred):2|(+'):1|(==):1,16,16
1105,1105,1998,1998,1,10,10,0,0,6.0,6,(grant_pred),(grant_pred):3|(grant_once):1|(ph*):1|(!):1,16,16
1106,1106,1999,2000,2,10,10,0,0,7.5,8,(grant_pred),(grant_pred):7|(ld):3|(const):2|(+'):2|(ph*):1,16,16
1107,1107,2001,2001,1,10,10,0,0,6.0,6,(const),(const):2|(+'):2|(grant_pred):1|(ld):1,16,16
1108,1108,2002,2003,2,10,10,0,0,8.0,8,(grant_pred),(grant_pred):7|(const):3|(ld):2|(?>'):2|(*):1|(==):1,3,3
1109,1109,2004,2005,2,10,10,0,0,9.0,9,(grant_pred),(grant_pred):9|(grant_once'):2|(ph):2|(&):2|(?>'):1|(!):1,4,4
1110,1110,2006,2006,1,10,10,0,0,7.0,7,(grant_pred),(grant_pred):3|(grant_once'):1|(ph):1|(st):1|(&):1,5,5
1111,1111,2007,2007,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(ret_void):1|(grant_once):1|(grant_pred):1,6,6
1112,1112,2008,2008,1,10,10,0,0,5.0,5,(grant_once'),(grant_once'):2|(grant_pred):2|(grant_once):1,7,7
1113,1113,2009,2009,1,10,10,0,0,4.0,4,(grant_pred),(grant_pred):3|(->):1,8,8
1114,1114,2010,2010,1,10,10,0,0,5.0,5,(grant_pred),(grant_pred):3|(->):1|(ph*):1,9,9
1115,1115,2011,2011,1,10,10,0,0,4.0,4,(ph*),(ph*):3|(grant_pred):1,10,10
1116,1116,2012,2012,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(->):1,11,11
1117,1117,2013,2013,1,10,10,0,0,3.0,3,(ph*),(ph*):2|(grant_once'):1,12,12
1118,1118,2014,2026,13,10,10,0,10,4.077,5,(grant_pred),(grant_pred):23|(ph*):19|(+'):7|(==):2|(->):1|(!):1,13,13
